race_id,race_name,race_date,venue_code,race_number,horse_number,horse_name,sex_encoded,age,weight,popularity,odds_numeric,last_3f,horse_weight_kg,horse_weight_change,trainer_encoded,trainer_frequency,jockey_encoded,jockey_frequency,year,month,day_of_week,field_size,race_avg_odds,race_avg_weight,race_type_encoded
20251123_tokyo_10,キャピタルS,2025-11-23,5,10,13,13番馬,0,4,56.0,13,210.0,34.96818006345011,519,-4,13,44,13,84,2025,11,5,16,116.8125,55.9375,0
20251123_tokyo_10,キャピタルS,2025-11-23,5,10,14,14番馬,1,5,54.0,14,280.0,34.03908338967673,472,-3,14,50,14,61,2025,11,5,16,116.8125,55.9375,0
20251123_tokyo_10,キャピタルS,2025-11-23,5,10,15,15番馬,0,4,56.0,15,360.0,36.27016339304623,498,0,15,64,15,70,2025,11,5,16,116.8125,55.9375,0
20251123_tokyo_10,キャピタルS,2025-11-23,5,10,16,16番馬,0,3,57.0,16,450.0,36.82590290594761,452,7,16,66,16,95,2025,11,5,16,116.8125,55.9375,0
20251123_tokyo_11,ジャパンカップ,2025-11-23,5,11,1,イクイノックス,0,5,58.0,1,2.5,34.5,520,0,1,80,1,120,2025,11,5,18,67.33888888888889,57.77777777777778,1
20251123_tokyo_11,ジャパンカップ,2025-11-23,5,11,2,ドウデュース,0,4,58.0,2,4.2,34.8,496,2,2,77,2,116,2025,11,5,18,67.33888888888889,57.77777777777778,1
20251123_tokyo_11,ジャパンカップ,2025-11-23,5,11,3,ジャスティンパレス,0,5,58.0,3,6.8,35.0,480,-3,3,74,3,112,2025,11,5,18,67.33888888888889,57.77777777777778,1
20251123_tokyo_11,ジャパンカップ,2025-11-23,5,11,4,タイトルホルダー,0,5,58.0,4,8.5,35.2,508,5,4,71,4,108,2025,11,5,18,67.33888888888889,57.77777777777778,1
20251123_tokyo_11,ジャパンカップ,2025-11-23,5,11,5,スターズオンアース,0,4,58.0,5,12.3,35.5,490,-2,5,68,5,104,2025,11,5,18,67.33888888888889,57.77777777777778,1
20251123_tokyo_11,ジャパンカップ,2025-11-23,5,11,6,ディープボンド,0,6,58.0,6,15.8,35.8,502,1,6,65,6,100,2025,11,5,18,67.33888888888889,57.77777777777778,1
20251123_tokyo_11,ジャパンカップ,2025-11-23,5,11,7,ヴェラアズール,1,4,56.0,7,20.4,35.3,458,3,7,62,7,96,2025,11,5,18,67.33888888888889,57.77777777777778,1
20251123_tokyo_11,ジャパンカップ,2025-11-23,5,11,8,リバティアイランド,1,4,56.0,8,25.6,35.6,462,-1,8,59,8,92,2025,11,5,18,67.33888888888889,57.77777777777778,1
20251123_tokyo_11,ジャパンカップ,2025-11-23,5,11,9,パンサラッサ,0,6,58.0,9,32.8,36.0,472,2,9,56,9,88,2025,11,5,18,67.33888888888889,57.77777777777778,1
20251123_tokyo_11,ジャパンカップ,2025-11-23,5,11,10,アスクビクターモア,0,7,58.0,10,45.2,36.2,485,-4,10,53,10,84,2025,11,5,18,67.33888888888889,57.77777777777778,1
20251123_tokyo_11,ジャパンカップ,2025-11-23,5,11,11,エピファネイア,0,5,58.0,11,52.3,36.5,495,0,11,50,11,80,2025,11,5,18,67.33888888888889,57.77777777777778,1
20251123_tokyo_11,ジャパンカップ,2025-11-23,5,11,12,シュヴァルグラン,0,6,58.0,12,68.4,36.8,510,-2,12,47,12,76,2025,11,5,18,67.33888888888889,57.77777777777778,1
20251123_tokyo_11,ジャパンカップ,2025-11-23,5,11,13,キセキ,0,6,58.0,13,85.6,37.0,488,3,13,44,13,72,2025,11,5,18,67.33888888888889,57.77777777777778,1
20251123_tokyo_11,ジャパンカップ,2025-11-23,5,11,14,ワグネリアン,0,5,58.0,14,102.3,37.2,492,1,14,41,14,68,2025,11,5,18,67.33888888888889,57.77777777777778,1
20251123_tokyo_11,ジャパンカップ,2025-11-23,5,11,15,ブラストワンピース,0,6,58.0,15,128.5,37.5,498,-1,15,38,15,64,2025,11,5,18,67.33888888888889,57.77777777777778,1
20251123_tokyo_11,ジャパンカップ,2025-11-23,5,11,16,ミッキーブリランテ,0,6,58.0,16,156.8,37.8,486,2,16,35,16,60,2025,11,5,18,67.33888888888889,57.77777777777778,1
20251123_tokyo_11,ジャパンカップ,2025-11-23,5,11,17,サートゥルナーリア,0,5,58.0,17,198.5,38.0,494,0,17,32,17,56,2025,11,5,18,67.33888888888889,57.77777777777778,1
20251123_tokyo_11,ジャパンカップ,2025-11-23,5,11,18,フィエールマン,0,7,58.0,18,245.6,38.2,500,-3,18,30,18,52,2025,11,5,18,67.33888888888889,57.77777777777778,1
20251123_tokyo_12,ノエル賞,2025-11-23,5,12,1,1番馬,1,4,55.0,1,2.5,34.3204593855387,512,1,1,56,1,100,2025,11,5,16,116.8125,56.5,0
20251123_tokyo_12,ノエル賞,2025-11-23,5,12,2,2番馬,0,5,57.0,2,4.5,36.92635808702133,455,-4,2,63,2,92,2025,11,5,16,116.8125,56.5,0
20251123_tokyo_12,ノエル賞,2025-11-23,5,12,3,3番馬,0,4,58.0,3,7.0,34.91381896532519,519,-2,3,69,3,92,2025,11,5,16,116.8125,56.5,0
20251123_tokyo_12,ノエル賞,2025-11-23,5,12,4,4番馬,0,5,55.0,4,10.0,34.12261000882322,468,4,4,61,4,97,2025,11,5,16,116.8125,56.5,0
20251123_tokyo_12,ノエル賞,2025-11-23,5,12,5,5番馬,0,4,57.0,5,15.0,37.95059825494423,452,0,5,66,5,88,2025,11,5,16,116.8125,56.5,0
20251123_tokyo_12,ノエル賞,2025-11-23,5,12,6,6番馬,0,5,57.0,6,20.0,37.49369295232664,513,-6,6,57,6,105,2025,11,5,16,116.8125,56.5,0
20251123_tokyo_12,ノエル賞,2025-11-23,5,12,7,7番馬,0,5,57.0,7,30.0,36.932452089661126,459,-2,7,61,7,105,2025,11,5,16,116.8125,56.5,0
20251123_tokyo_12,ノエル賞,2025-11-23,5,12,8,8番馬,0,3,58.0,8,45.0,34.72390781083796,509,-6,8,66,8,82,2025,11,5,16,116.8125,56.5,0
20251123_tokyo_12,ノエル賞,2025-11-23,5,12,9,9番馬,0,4,57.0,9,65.0,34.65409549034009,477,0,9,69,9,72,2025,11,5,16,116.8125,56.5,0
20251123_tokyo_12,ノエル賞,2025-11-23,5,12,10,10番馬,1,4,55.0,10,90.0,34.5234946428734,517,-6,10,42,10,68,2025,11,5,16,116.8125,56.5,0
20251123_tokyo_12,ノエル賞,2025-11-23,5,12,11,11番馬,0,4,58.0,11,120.0,35.72355009464722,467,-1,11,58,11,95,2025,11,5,16,116.8125,56.5,0
20251123_tokyo_12,ノエル賞,2025-11-23,5,12,12,12番馬,0,3,55.0,12,160.0,36.945608060262565,496,4,12,64,12,89,2025,11,5,16,116.8125,56.5,0
20251123_tokyo_12,ノエル賞,2025-11-23,5,12,13,13番馬,1,3,54.0,13,210.0,35.078998446067956,453,0,13,55,13,106,2025,11,5,16,116.8125,56.5,0
20251123_tokyo_12,ノエル賞,2025-11-23,5,12,14,14番馬,0,3,57.0,14,280.0,37.73550007011162,472,-2,14,44,14,109,2025,11,5,16,116.8125,56.5,0
20251123_tokyo_12,ノエル賞,2025-11-23,5,12,15,15番馬,2,3,58.0,15,360.0,36.556479751262,510,0,15,53,15,85,2025,11,5,16,116.8125,56.5,0
20251123_tokyo_12,ノエル賞,2025-11-23,5,12,16,16番馬,0,5,56.0,16,450.0,34.119894359490715,471,-3,16,60,16,108,2025,11,5,16,116.8125,56.5,0
20251123_kyoto_01,京都1R,2025-11-23,8,1,1,1番馬,0,5,57.0,1,2.5,37.47256901751002,462,2,1,60,1,101,2025,11,5,16,116.8125,55.9375,0
20251123_kyoto_01,京都1R,2025-11-23,8,1,2,2番馬,2,5,57.0,2,4.5,36.47138896080486,510,-1,2,67,2,94,2025,11,5,16,116.8125,55.9375,0
20251123_kyoto_01,京都1R,2025-11-23,8,1,3,3番馬,1,3,54.0,3,7.0,35.57545762261663,495,0,3,43,3,92,2025,11,5,16,116.8125,55.9375,0
20251123_kyoto_01,京都1R,2025-11-23,8,1,4,4番馬,2,3,58.0,4,10.0,35.62763184289148,510,1,4,62,4,103,2025,11,5,16,116.8125,55.9375,0
20251123_kyoto_01,京都1R,2025-11-23,8,1,5,5番馬,0,4,57.0,5,15.0,37.23138376776503,503,5,5,63,5,81,2025,11,5,16,116.8125,55.9375,0
20251123_kyoto_01,京都1R,2025-11-23,8,1,6,6番馬,1,3,54.0,6,20.0,34.02303464199249,472,-5,6,60,6,79,2025,11,5,16,116.8125,55.9375,0
20251123_kyoto_01,京都1R,2025-11-23,8,1,7,7番馬,0,3,57.0,7,30.0,34.909078509052605,455,-6,7,58,7,93,2025,11,5,16,116.8125,55.9375,0
20251123_kyoto_01,京都1R,2025-11-23,8,1,8,8番馬,1,4,54.0,8,45.0,37.4533345982873,486,-1,8,50,8,79,2025,11,5,16,116.8125,55.9375,0
20251123_kyoto_01,京都1R,2025-11-23,8,1,9,9番馬,0,4,57.0,9,65.0,36.43162037117378,503,0,9,64,9,95,2025,11,5,16,116.8125,55.9375,0
20251123_kyoto_01,京都1R,2025-11-23,8,1,10,10番馬,2,3,56.0,10,90.0,34.030251499912566,495,-1,10,67,10,63,2025,11,5,16,116.8125,55.9375,0
20251123_kyoto_01,京都1R,2025-11-23,8,1,11,11番馬,2,4,56.0,11,120.0,35.9434870367453,467,1,11,48,11,75,2025,11,5,16,116.8125,55.9375,0
20251123_kyoto_01,京都1R,2025-11-23,8,1,12,12番馬,1,4,54.0,12,160.0,36.441335133243676,500,-2,12,43,12,69,2025,11,5,16,116.8125,55.9375,0
20251123_kyoto_01,京都1R,2025-11-23,8,1,13,13番馬,1,3,54.0,13,210.0,36.83618504688973,457,-6,13,57,13,72,2025,11,5,16,116.8125,55.9375,0
20251123_kyoto_01,京都1R,2025-11-23,8,1,14,14番馬,2,4,58.0,14,280.0,36.200906168625046,453,1,14,58,14,100,2025,11,5,16,116.8125,55.9375,0
20251123_kyoto_01,京都1R,2025-11-23,8,1,15,15番馬,1,3,54.0,15,360.0,36.44392395540397,478,0,15,65,15,105,2025,11,5,16,116.8125,55.9375,0
20251123_kyoto_01,京都1R,2025-11-23,8,1,16,16番馬,0,3,58.0,16,450.0,35.09922414219255,507,7,16,42,16,91,2025,11,5,16,116.8125,55.9375,0
20251123_kyoto_02,京都2R,2025-11-23,8,2,1,1番馬,0,4,56.0,1,2.5,36.94749497977673,510,-3,1,46,1,64,2025,11,5,16,116.8125,57.1875,0
20251123_kyoto_02,京都2R,2025-11-23,8,2,2,2番馬,0,5,57.0,2,4.5,36.186789650856284,466,5,2,54,2,109,2025,11,5,16,116.8125,57.1875,0
20251123_kyoto_02,京都2R,2025-11-23,8,2,3,3番馬,0,5,57.0,3,7.0,35.71279845970246,500,-6,3,60,3,109,2025,11,5,16,116.8125,57.1875,0
20251123_kyoto_02,京都2R,2025-11-23,8,2,4,4番馬,0,3,58.0,4,10.0,36.313547668025635,469,-4,4,50,4,63,2025,11,5,16,116.8125,57.1875,0
20251123_kyoto_02,京都2R,2025-11-23,8,2,5,5番馬,0,3,58.0,5,15.0,34.93484832764173,487,-2,5,66,5,92,2025,11,5,16,116.8125,57.1875,0
20251123_kyoto_02,京都2R,2025-11-23,8,2,6,6番馬,0,4,57.0,6,20.0,36.67794782079276,519,2,6,61,6,83,2025,11,5,16,116.8125,57.1875,0
20251123_kyoto_02,京都2R,2025-11-23,8,2,7,7番馬,0,4,58.0,7,30.0,34.701211769430635,498,7,7,46,7,86,2025,11,5,16,116.8125,57.1875,0
20251123_kyoto_02,京都2R,2025-11-23,8,2,8,8番馬,0,4,58.0,8,45.0,35.390286096955926,496,-2,8,44,8,109,2025,11,5,16,116.8125,57.1875,0
20251123_kyoto_02,京都2R,2025-11-23,8,2,9,9番馬,2,4,58.0,9,65.0,36.08383190908817,493,-5,9,42,9,97,2025,11,5,16,116.8125,57.1875,0
20251123_kyoto_02,京都2R,2025-11-23,8,2,10,10番馬,0,6,58.0,10,90.0,36.8349787909719,452,-4,10,50,10,64,2025,11,5,16,116.8125,57.1875,0
20251123_kyoto_02,京都2R,2025-11-23,8,2,11,11番馬,2,4,57.0,11,120.0,35.587926068297136,481,-3,11,58,11,85,2025,11,5,16,116.8125,57.1875,0
20251123_kyoto_02,京都2R,2025-11-23,8,2,12,12番馬,2,4,58.0,12,160.0,37.40569983098038,464,-1,12,66,12,103,2025,11,5,16,116.8125,57.1875,0
20251123_kyoto_02,京都2R,2025-11-23,8,2,13,13番馬,1,5,54.0,13,210.0,34.323677132205006,478,4,13,45,13,94,2025,11,5,16,116.8125,57.1875,0
20251123_kyoto_02,京都2R,2025-11-23,8,2,14,14番馬,0,7,57.0,14,280.0,37.289922254537444,459,9,14,62,14,68,2025,11,5,16,116.8125,57.1875,0
20251123_kyoto_02,京都2R,2025-11-23,8,2,15,15番馬,0,4,56.0,15,360.0,35.47013768916612,454,-1,15,40,15,66,2025,11,5,16,116.8125,57.1875,0
20251123_kyoto_02,京都2R,2025-11-23,8,2,16,16番馬,2,4,58.0,16,450.0,35.72999151332053,471,-11,16,43,16,92,2025,11,5,16,116.8125,57.1875,0
20251123_kyoto_03,京都3R,2025-11-23,8,3,1,1番馬,0,5,57.0,1,2.5,34.60809941251459,454,1,1,63,1,82,2025,11,5,14,75.64285714285714,55.714285714285715,0
20251123_kyoto_03,京都3R,2025-11-23,8,3,2,2番馬,0,7,55.0,2,4.5,36.78014091543421,518,-2,2,43,2,75,2025,11,5,14,75.64285714285714,55.714285714285715,0
20251123_kyoto_03,京都3R,2025-11-23,8,3,3,3番馬,0,5,55.0,3,7.0,36.03768851259916,519,-1,3,64,3,90,2025,11,5,14,75.64285714285714,55.714285714285715,0
20251123_kyoto_03,京都3R,2025-11-23,8,3,4,4番馬,0,5,57.0,4,10.0,35.70433353556149,459,0,4,45,4,78,2025,11,5,14,75.64285714285714,55.714285714285715,0
20251123_kyoto_03,京都3R,2025-11-23,8,3,5,5番馬,0,6,58.0,5,15.0,37.07721957456536,450,3,5,52,5,84,2025,11,5,14,75.64285714285714,55.714285714285715,0
20251123_kyoto_03,京都3R,2025-11-23,8,3,6,6番馬,0,3,58.0,6,20.0,34.548438822916,487,-3,6,56,6,82,2025,11,5,14,75.64285714285714,55.714285714285715,0
20251123_kyoto_03,京都3R,2025-11-23,8,3,7,7番馬,1,3,54.0,7,30.0,34.60019465877593,472,0,7,62,7,83,2025,11,5,14,75.64285714285714,55.714285714285715,0
20251123_kyoto_03,京都3R,2025-11-23,8,3,8,8番馬,0,4,57.0,8,45.0,37.140066175348224,512,4,8,53,8,72,2025,11,5,14,75.64285714285714,55.714285714285715,0
20251123_kyoto_03,京都3R,2025-11-23,8,3,9,9番馬,1,3,55.0,9,65.0,35.845909858498935,494,-4,9,59,9,104,2025,11,5,14,75.64285714285714,55.714285714285715,0
20251123_kyoto_03,京都3R,2025-11-23,8,3,10,10番馬,1,5,54.0,10,90.0,36.073632087780815,460,0,10,60,10,62,2025,11,5,14,75.64285714285714,55.714285714285715,0
20251123_kyoto_03,京都3R,2025-11-23,8,3,11,11番馬,0,5,55.0,11,120.0,34.28502691106103,450,6,11,68,11,96,2025,11,5,14,75.64285714285714,55.714285714285715,0
20251123_kyoto_03,京都3R,2025-11-23,8,3,12,12番馬,0,3,57.0,12,160.0,37.098614124724726,496,-1,12,42,12,93,2025,11,5,14,75.64285714285714,55.714285714285715,0
20251123_kyoto_03,京都3R,2025-11-23,8,3,13,13番馬,1,3,54.0,13,210.0,34.32868666990571,517,-1,13,48,13,98,2025,11,5,14,75.64285714285714,55.714285714285715,0
20251123_kyoto_03,京都3R,2025-11-23,8,3,14,14番馬,1,4,54.0,14,280.0,34.48554567263763,493,2,14,55,14,62,2025,11,5,14,75.64285714285714,55.714285714285715,0
20251123_kyoto_04,京都4R,2025-11-23,8,4,1,1番馬,2,5,56.0,1,2.5,37.919881317435404,492,4,1,57,1,97,2025,11,5,16,116.8125,55.625,0
20251123_kyoto_04,京都4R,2025-11-23,8,4,2,2番馬,1,5,54.0,2,4.5,35.35307002397799,514,-2,2,52,2,81,2025,11,5,16,116.8125,55.625,0
20251123_kyoto_04,京都4R,2025-11-23,8,4,3,3番馬,1,6,54.0,3,7.0,34.48600550520367,463,-5,3,66,3,92,2025,11,5,16,116.8125,55.625,0
20251123_kyoto_04,京都4R,2025-11-23,8,4,4,4番馬,0,6,58.0,4,10.0,37.386057354761114,514,3,4,53,4,102,2025,11,5,16,116.8125,55.625,0
20251123_kyoto_04,京都4R,2025-11-23,8,4,5,5番馬,1,5,54.0,5,15.0,34.709715077878826,488,-3,5,69,5,106,2025,11,5,16,116.8125,55.625,0
20251123_kyoto_04,京都4R,2025-11-23,8,4,6,6番馬,0,3,56.0,6,20.0,36.90391963994118,507,0,6,65,6,96,2025,11,5,16,116.8125,55.625,0
20251123_kyoto_04,京都4R,2025-11-23,8,4,7,7番馬,0,4,57.0,7,30.0,35.190193805275285,489,-5,7,60,7,103,2025,11,5,16,116.8125,55.625,0
20251123_kyoto_04,京都4R,2025-11-23,8,4,8,8番馬,1,5,54.0,8,45.0,35.84622989767916,450,3,8,69,8,64,2025,11,5,16,116.8125,55.625,0
20251123_kyoto_04,京都4R,2025-11-23,8,4,9,9番馬,0,6,56.0,9,65.0,36.22033979720914,501,-3,9,58,9,69,2025,11,5,16,116.8125,55.625,0
20251123_kyoto_04,京都4R,2025-11-23,8,4,10,10番馬,0,5,57.0,10,90.0,34.02091845417165,503,-5,10,44,10,75,2025,11,5,16,116.8125,55.625,0
20251123_kyoto_04,京都4R,2025-11-23,8,4,11,11番馬,1,7,54.0,11,120.0,35.79444252381817,500,-4,11,66,11,89,2025,11,5,16,116.8125,55.625,0
20251123_kyoto_04,京都4R,2025-11-23,8,4,12,12番馬,0,4,57.0,12,160.0,34.01287305441711,493,4,12,42,12,89,2025,11,5,16,116.8125,55.625,0
20251123_kyoto_04,京都4R,2025-11-23,8,4,13,13番馬,0,5,55.0,13,210.0,36.31993514971253,489,-2,13,56,13,90,2025,11,5,16,116.8125,55.625,0
20251123_kyoto_04,京都4R,2025-11-23,8,4,14,14番馬,1,6,54.0,14,280.0,37.30019764072025,484,4,14,61,14,99,2025,11,5,16,116.8125,55.625,0
20251123_kyoto_04,京都4R,2025-11-23,8,4,15,15番馬,0,4,56.0,15,360.0,35.312771014437246,480,-2,15,42,15,71,2025,11,5,16,116.8125,55.625,0
20251123_kyoto_04,京都4R,2025-11-23,8,4,16,16番馬,0,5,58.0,16,450.0,37.73245332537423,494,7,16,63,16,65,2025,11,5,16,116.8125,55.625,0
20251123_kyoto_05,京都5R,2025-11-23,8,5,1,1番馬,0,6,57.0,1,2.5,36.28748908490875,491,-4,1,45,1,78,2025,11,5,15,94.6,56.53333333333333,0
20251123_kyoto_05,京都5R,2025-11-23,8,5,2,2番馬,0,3,55.0,2,4.5,37.3267881747031,469,-7,2,68,2,72,2025,11,5,15,94.6,56.53333333333333,0
20251123_kyoto_05,京都5R,2025-11-23,8,5,3,3番馬,0,6,58.0,3,7.0,34.74440567138511,506,0,3,53,3,84,2025,11,5,15,94.6,56.53333333333333,0
20251123_kyoto_05,京都5R,2025-11-23,8,5,4,4番馬,0,3,58.0,4,10.0,35.9858446094212,480,3,4,44,4,90,2025,11,5,15,94.6,56.53333333333333,0
20251123_kyoto_05,京都5R,2025-11-23,8,5,5,5番馬,0,5,57.0,5,15.0,37.826458484333834,454,3,5,41,5,74,2025,11,5,15,94.6,56.53333333333333,0
20251123_kyoto_05,京都5R,2025-11-23,8,5,6,6番馬,0,3,58.0,6,20.0,34.998184799398025,469,-1,6,63,6,63,2025,11,5,15,94.6,56.53333333333333,0
20251123_kyoto_05,京都5R,2025-11-23,8,5,7,7番馬,0,3,55.0,7,30.0,37.625749813377645,459,6,7,55,7,80,2025,11,5,15,94.6,56.53333333333333,0
20251123_kyoto_05,京都5R,2025-11-23,8,5,8,8番馬,0,6,55.0,8,45.0,36.655158744702355,517,2,8,41,8,80,2025,11,5,15,94.6,56.53333333333333,0
20251123_kyoto_05,京都5R,2025-11-23,8,5,9,9番馬,0,5,58.0,9,65.0,35.026120249776994,495,0,9,45,9,88,2025,11,5,15,94.6,56.53333333333333,0
20251123_kyoto_05,京都5R,2025-11-23,8,5,10,10番馬,0,7,57.0,10,90.0,35.39802548834727,457,-1,10,47,10,102,2025,11,5,15,94.6,56.53333333333333,0
20251123_kyoto_05,京都5R,2025-11-23,8,5,11,11番馬,0,4,56.0,11,120.0,37.44055877339774,500,-2,11,42,11,95,2025,11,5,15,94.6,56.53333333333333,0
20251123_kyoto_05,京都5R,2025-11-23,8,5,12,12番馬,0,3,57.0,12,160.0,35.93878514852019,461,-1,12,52,12,92,2025,11,5,15,94.6,56.53333333333333,0
20251123_kyoto_05,京都5R,2025-11-23,8,5,13,13番馬,0,3,57.0,13,210.0,37.225614468931354,482,8,13,41,13,99,2025,11,5,15,94.6,56.53333333333333,0
20251123_kyoto_05,京都5R,2025-11-23,8,5,14,14番馬,0,3,56.0,14,280.0,35.32086025948599,502,-5,14,66,14,103,2025,11,5,15,94.6,56.53333333333333,0
20251123_kyoto_05,京都5R,2025-11-23,8,5,15,15番馬,1,3,54.0,15,360.0,37.9399586245635,504,0,15,40,15,63,2025,11,5,15,94.6,56.53333333333333,0
20251123_kyoto_06,京都6R,2025-11-23,8,6,1,1番馬,0,6,57.0,1,2.5,35.99125003213716,457,4,1,51,1,98,2025,11,5,16,116.8125,56.125,0
20251123_kyoto_06,京都6R,2025-11-23,8,6,2,2番馬,2,3,57.0,2,4.5,35.1485518323383,505,2,2,57,2,91,2025,11,5,16,116.8125,56.125,0
20251123_kyoto_06,京都6R,2025-11-23,8,6,3,3番馬,1,4,55.0,3,7.0,36.13211546898456,461,3,3,49,3,102,2025,11,5,16,116.8125,56.125,0
20251123_kyoto_06,京都6R,2025-11-23,8,6,4,4番馬,2,3,58.0,4,10.0,34.56284611219503,464,2,4,45,4,104,2025,11,5,16,116.8125,56.125,0
20251123_kyoto_06,京都6R,2025-11-23,8,6,5,5番馬,1,3,54.0,5,15.0,36.461192100279206,455,0,5,55,5,108,2025,11,5,16,116.8125,56.125,0
20251123_kyoto_06,京都6R,2025-11-23,8,6,6,6番馬,0,7,57.0,6,20.0,36.538685093015765,461,0,6,66,6,81,2025,11,5,16,116.8125,56.125,0
20251123_kyoto_06,京都6R,2025-11-23,8,6,7,7番馬,0,3,57.0,7,30.0,36.109598488490704,500,-3,7,65,7,100,2025,11,5,16,116.8125,56.125,0
20251123_kyoto_06,京都6R,2025-11-23,8,6,8,8番馬,0,5,57.0,8,45.0,35.884671595731255,507,2,8,53,8,77,2025,11,5,16,116.8125,56.125,0
20251123_kyoto_06,京都6R,2025-11-23,8,6,9,9番馬,0,6,57.0,9,65.0,34.695046372542976,499,-2,9,50,9,82,2025,11,5,16,116.8125,56.125,0
20251123_kyoto_06,京都6R,2025-11-23,8,6,10,10番馬,1,5,54.0,10,90.0,35.409499786438616,508,-1,10,54,10,108,2025,11,5,16,116.8125,56.125,0
20251123_kyoto_06,京都6R,2025-11-23,8,6,11,11番馬,1,3,54.0,11,120.0,35.30041606172679,498,-1,11,65,11,73,2025,11,5,16,116.8125,56.125,0
20251123_kyoto_06,京都6R,2025-11-23,8,6,12,12番馬,1,5,54.0,12,160.0,35.221242706786924,464,2,12,40,12,75,2025,11,5,16,116.8125,56.125,0
20251123_kyoto_06,京都6R,2025-11-23,8,6,13,13番馬,1,6,55.0,13,210.0,37.06425910614121,505,-4,13,67,13,93,2025,11,5,16,116.8125,56.125,0
20251123_kyoto_06,京都6R,2025-11-23,8,6,14,14番馬,0,3,57.0,14,280.0,35.841433084807704,510,3,14,56,14,79,2025,11,5,16,116.8125,56.125,0
20251123_kyoto_06,京都6R,2025-11-23,8,6,15,15番馬,2,3,57.0,15,360.0,34.16809870068562,501,0,15,65,15,74,2025,11,5,16,116.8125,56.125,0
20251123_kyoto_06,京都6R,2025-11-23,8,6,16,16番馬,2,5,58.0,16,450.0,34.07202622240182,517,1,16,61,16,75,2025,11,5,16,116.8125,56.125,0
20251123_kyoto_07,京都7R,2025-11-23,8,7,1,1番馬,1,3,55.0,1,2.5,34.45032156164775,499,-3,1,47,1,60,2025,11,5,16,116.8125,56.3125,0
20251123_kyoto_07,京都7R,2025-11-23,8,7,2,2番馬,0,4,57.0,2,4.5,35.18895123083447,470,0,2,62,2,62,2025,11,5,16,116.8125,56.3125,0
20251123_kyoto_07,京都7R,2025-11-23,8,7,3,3番馬,2,6,57.0,3,7.0,36.37288628042954,512,2,3,41,3,89,2025,11,5,16,116.8125,56.3125,0
20251123_kyoto_07,京都7R,2025-11-23,8,7,4,4番馬,2,6,57.0,4,10.0,34.25456363714657,508,-2,4,57,4,65,2025,11,5,16,116.8125,56.3125,0
20251123_kyoto_07,京都7R,2025-11-23,8,7,5,5番馬,0,6,57.0,5,15.0,37.31714719726702,511,2,5,52,5,75,2025,11,5,16,116.8125,56.3125,0
20251123_kyoto_07,京都7R,2025-11-23,8,7,6,6番馬,0,5,57.0,6,20.0,37.570093159819386,481,10,6,58,6,91,2025,11,5,16,116.8125,56.3125,0
20251123_kyoto_07,京都7R,2025-11-23,8,7,7,7番馬,0,5,56.0,7,30.0,36.04945511018316,457,-1,7,59,7,107,2025,11,5,16,116.8125,56.3125,0
20251123_kyoto_07,京都7R,2025-11-23,8,7,8,8番馬,1,5,54.0,8,45.0,36.536416125505326,454,-9,8,47,8,78,2025,11,5,16,116.8125,56.3125,0
20251123_kyoto_07,京都7R,2025-11-23,8,7,9,9番馬,0,3,56.0,9,65.0,35.10725723116522,518,0,9,45,9,90,2025,11,5,16,116.8125,56.3125,0
20251123_kyoto_07,京都7R,2025-11-23,8,7,10,10番馬,0,3,57.0,10,90.0,34.02202319664168,450,-8,10,46,10,61,2025,11,5,16,116.8125,56.3125,0
20251123_kyoto_07,京都7R,2025-11-23,8,7,11,11番馬,0,4,58.0,11,120.0,36.288194573477206,485,1,11,51,11,64,2025,11,5,16,116.8125,56.3125,0
20251123_kyoto_07,京都7R,2025-11-23,8,7,12,12番馬,1,3,54.0,12,160.0,36.029647754871235,511,0,12,54,12,95,2025,11,5,16,116.8125,56.3125,0
20251123_kyoto_07,京都7R,2025-11-23,8,7,13,13番馬,2,3,56.0,13,210.0,35.578304302390585,479,3,13,61,13,90,2025,11,5,16,116.8125,56.3125,0
20251123_kyoto_07,京都7R,2025-11-23,8,7,14,14番馬,0,6,58.0,14,280.0,37.2847931302009,450,0,14,59,14,62,2025,11,5,16,116.8125,56.3125,0
20251123_kyoto_07,京都7R,2025-11-23,8,7,15,15番馬,0,3,57.0,15,360.0,36.74635965397043,458,-3,15,51,15,66,2025,11,5,16,116.8125,56.3125,0
20251123_kyoto_07,京都7R,2025-11-23,8,7,16,16番馬,0,5,55.0,16,450.0,34.320720056327616,474,-8,16,68,16,93,2025,11,5,16,116.8125,56.3125,0
20251123_kyoto_08,京都8R,2025-11-23,8,8,1,1番馬,1,4,54.0,1,2.5,34.040524736110974,494,0,1,66,1,96,2025,11,5,14,75.64285714285714,55.57142857142857,0
20251123_kyoto_08,京都8R,2025-11-23,8,8,2,2番馬,0,6,55.0,2,4.5,36.13586989019105,459,3,2,40,2,81,2025,11,5,14,75.64285714285714,55.57142857142857,0
20251123_kyoto_08,京都8R,2025-11-23,8,8,3,3番馬,0,4,57.0,3,7.0,34.17495628923579,458,-7,3,61,3,92,2025,11,5,14,75.64285714285714,55.57142857142857,0
20251123_kyoto_08,京都8R,2025-11-23,8,8,4,4番馬,1,5,54.0,4,10.0,36.69186648957773,469,2,4,49,4,99,2025,11,5,14,75.64285714285714,55.57142857142857,0
